date,sigma_252,ann_emp_drag_2x,ann_theory_drag_2x,ann_emp_drag_inv,ann_theory_drag_inv
2005-06-30,0.017036989434827704,0.07653883590236274,0.07314527026861256,0.07340373149922931,0.07314527026861256
2005-07-01,0.017024408124966566,0.0764377031461653,0.07303727894536775,0.07330472289467975,0.07303727894536775
2005-07-04,0.017000246799427455,0.07623229549470067,0.07283011459284375,0.07310605588829043,0.07283011459284375
2005-07-05,0.01694924499430881,0.0757987092582364,0.07239378028102977,0.07265083176051675,0.07239378028102977
2005-07-06,0.016918439514528923,0.07554082810475285,0.07213086609290698,0.07240126842662567,0.07213086609290698
2005-07-07,0.016922223423981565,0.07557048757331994,0.0721631346940099,0.07243056187387456,0.0721631346940099
2005-07-08,0.016801093417257974,0.07459201610300183,0.07113373848388817,0.07138690584156038,0.07113373848388817
2005-07-11,0.01683484971783979,0.07486886062487699,0.07141986558560712,0.0716770135819608,0.07141986558560712
2005-07-12,0.0168445688256962,0.07495449662904745,0.0715023537287513,0.07176427839054855,0.0715023537287513
2005-07-13,0.01681668593117867,0.07472480609974058,0.07126583327839146,0.07154202900074187,0.07126583327839146
2005-07-14,0.016820977873162987,0.07476431199587509,0.07130221474557859,0.07158208907109455,0.07130221474557859
2005-07-15,0.016767407711439048,0.07431770447715735,0.07084878226312967,0.07111572777382594,0.07084878226312967
2005-07-19,0.01676630662831168,0.0743056794525748,0.07083947756455117,0.07110361073243474,0.07083947756455117
2005-07-20,0.016706607879784726,0.07379849561950205,0.07033590820591905,0.07061859416250188,0.07033590820591905
2005-07-21,0.0166892681134383,0.07365831339769649,0.07018998088088156,0.07048177923776619,0.07018998088088156
2005-07-22,0.016682682909929587,0.0735935033314687,0.07013460108646069,0.0704152652761112,0.07013460108646069
2005-07-25,0.016686220089084686,0.07362579955394366,0.0701643450970661,0.07044800103785605,0.0701643450970661
2005-07-26,0.016686744656106388,0.07362954280549029,0.07016875669895997,0.07045171892817319,0.07016875669895997
2005-07-28,0.016674770226785436,0.07351992766331913,0.07006808645325469,0.0703382483561497,0.07006808645325469
2005-07-29,0.016677989757466302,0.07354640407448643,0.07009514627223802,0.07036410638350139,0.07009514627223802
2005-08-01,0.016670452960456546,0.07348694852222498,0.0700318084805122,0.07030557970529104,0.0700318084805122
2005-08-02,0.016693606048870414,0.07369077530047377,0.07022647369455048,0.07052039118019438,0.07022647369455048
2005-08-03,0.016689193291253925,0.07367019624102619,0.07018935152363442,0.07051808115385005,0.07018935152363442
2005-08-04,0.016685247090679454,0.07364328845593524,0.07015616256021084,0.07049145100791125,0.07015616256021084
2005-08-09,0.016712914952224416,0.073864934989191,0.07038902460247219,0.07070663965850066,0.07038902460247219
2005-08-10,0.016617777901577202,0.07306019243513959,0.0695899366813092,0.06994586086518528,0.0695899366813092
2005-08-11,0.01657681566761248,0.07270720216431875,0.06924728605485667,0.06957915893711021,0.06924728605485667
2005-08-12,0.016565370032277458,0.07262034891007316,0.06915169404518157,0.06949392876391972,0.06915169404518157
2005-08-15,0.01662664192639548,0.0731281883228283,0.06966419588064014,0.06997961324705596,0.06966419588064014
2005-08-16,0.016617956479697292,0.073070051390585,0.06959143234540054,0.06992330602642341,0.06959143234540054
2005-08-17,0.016589347902165364,0.07282297481828659,0.06935202888240775,0.0696682028491857,0.06935202888240775
2005-08-18,0.016588910537551762,0.07281993509274604,0.06934837211136977,0.06966518663496588,0.06934837211136977
2005-08-19,0.01659602076872961,0.07287793142121998,0.06940783214973835,0.06972144426599244,0.06940783214973835
2005-08-22,0.016584964121280604,0.07278412158557258,0.06931538079584955,0.06962459962372827,0.06931538079584955
2005-08-23,0.016579535275720127,0.07274554284537801,0.0692700094696297,0.06958650339802112,0.0692700094696297
2005-08-24,0.016585042638753603,0.07278488525282593,0.06931603711097732,0.06962535235828868,0.06931603711097732
2005-08-25,0.016575865700432894,0.07271329001616424,0.0692393495771345,0.06955512540196307,0.0692393495771345
2005-08-26,0.016421818649956663,0.07149695297225242,0.06795838419856025,0.06824792236857592,0.06795838419856025
2005-08-29,0.016444072774221316,0.0716846288557727,0.06814269740977946,0.0684270048807782,0.06814269740977946
2005-08-30,0.016443971851257188,0.07168417001201816,0.06814186098172456,0.06842654673331564,0.06814186098172456
2005-08-31,0.016441561700122415,0.07166574530403039,0.06812188768701093,0.06840835318268276,0.06812188768701093
2005-09-02,0.016457307723217185,0.0718071155624981,0.06825243032915933,0.06855496192047761,0.06825243032915933
2005-09-05,0.016457663759588303,0.07180866940850464,0.06825538349876388,0.06855651165678399,0.06825538349876388
2005-09-06,0.018963029898949667,0.08896737483662942,0.09061831874301168,0.09131258217210292,0.09061831874301168
2005-09-07,0.02121453667804845,0.12058779991592261,0.11341425474899428,0.11405304460269775,0.11341425474899428
2005-09-08,0.021214351690652177,0.12058482937418737,0.11341227684897857,0.11405006111345518,0.11341227684897857
2005-09-09,0.021163912133911854,0.12005186343094143,0.11287361655660923,0.11348946297167889,0.11287361655660923
2005-09-12,0.02106198397395246,0.11903017620075369,0.11178900656759562,0.11239305960063826,0.11178900656759562
2005-09-13,0.021060005210221094,0.11900832495335477,0.11176800250254398,0.11237091097054741,0.11176800250254398
2005-09-14,0.02095501766708373,0.11796145612793024,0.11065641688780341,0.11125065703243898,0.11065641688780341
2005-09-15,0.020951466528199274,0.11792396671692082,0.11061891531992815,0.11121386475516354,0.11061891531992815
2005-09-16,0.020961716661168306,0.11803243143584813,0.11072717847654144,0.11132010353179934,0.11072717847654144
2005-09-19,0.020953622670042808,0.11794755998148151,0.11064168435563004,0.11123712111419565,0.11064168435563004
2005-09-20,0.020946425042038058,0.11787412948895766,0.1105656859545132,0.11116079484597485,0.1105656859545132
2005-09-21,0.020950736652128873,0.11791959832847981,0.11061120829924774,0.11120544314511842,0.11061120829924774
2005-09-22,0.02096043625552122,0.11802710238549696,0.11071365178148566,0.11130708651548571,0.11071365178148566
2005-09-23,0.020964661968678203,0.11807127453839919,0.11075829696815744,0.11135058048976758,0.11075829696815744
2005-09-26,0.02094941139270261,0.11791451270799003,0.11059721510057588,0.11118981098141303,0.11059721510057588
2005-09-27,0.020951342558556425,0.11793462298606235,0.11061760626150638,0.11121010936324235,0.11061760626150638
2005-09-28,0.02095118674154816,0.11793299238050196,0.1106159609215643,0.11120848478286521,0.1106159609215643
2005-09-29,0.020960409198903796,0.11802860400575077,0.1107133659539437,0.11130602770352369,0.1107133659539437
2005-09-30,0.02094850075285855,0.11790916765737156,0.11058760031571385,0.11118043028689407,0.11058760031571385
2005-10-03,0.02095089277796151,0.11793449405016071,0.11061285686479722,0.11120601353043948,0.11061285686479722
2005-10-04,0.020938925292537734,0.1178078448226765,0.11048652528643206,0.11108268423277096,0.11048652528643206
2005-10-05,0.02093992322719635,0.11781772957589942,0.11049705695974106,0.11109250712236086,0.11049705695974106
2005-10-06,0.020936385267232727,0.11778041207468419,0.1104597214706159,0.11105591859079389,0.1104597214706159
2005-10-07,0.020934857287419853,0.11776335612212332,0.1104435989104483,0.11103868634808986,0.1104435989104483
2005-10-11,0.020917979538559575,0.11758908494087839,0.11026559072985045,0.11085972104266502,0.11026559072985045
2005-10-13,0.021069398262721386,0.1193276490835769,0.11186772487459808,0.11246102783580135,0.11186772487459808
2005-10-14,0.021105996282349507,0.11969602829420037,0.1122566959257789,0.11284448806422509,0.1122566959257789
2005-10-17,0.021119756644123345,0.1198511246644933,0.11240311841816203,0.11299078170256699,0.11240311841816203
